Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,1.18E+08,73,123,1959,146617,418,0,26.83562,61.68986,1430,0,1192.008,513.7594,1259.635,1.661698,604880.2,5925485,58900000,0,1.18E+08,1638217,9713274,58900000,1,1.18E+08,966050.5,7487944,59000000,1,0,0,0,0,1472,2472,0.618898,1.0428,0,1430,754.1929,697.0858,485928.6,0,0,0,1,0,0,0,0,1,758.0408,26.83562,1192.008,1472,0,0,0,0,0,0,73,1959,123,146617,8192,385,72,20,265568.5,243211.5,437545,93592,58700000,357607.9,58900000,58400000,BENIGN
53,183467,1,1,72,182,72,72,72,0,182,182,182,0,1384.445,10.90114,183467,0,183467,183467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,5.450571,5.450571,72,182,108.6667,63.50853,4033.333,0,0,0,0,0,0,0,0,1,163,72,182,20,0,0,0,0,0,0,1,72,1,182,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,97155229,2,2,105,298,60,45,52.5,10.6066,222,76,149,103.2376,4.148001,0.041171,32400000,56000000,97100000,557,97100000,97100000,0,97100000,97100000,97200000,97200000,0,97200000,97200000,0,0,0,0,40,40,0.020586,0.020586,45,222,92.6,73.16283,5352.8,0,0,0,0,0,0,0,0,1,115.75,52.5,149,40,0,0,0,0,0,0,2,105,2,298,-1,-1,1,20,557,0,557,557,97100000,0,97100000,97100000,BENIGN
53,752087,1,1,60,88,60,60,60,0,88,88,88,0,196.7857,2.659267,752087,0,752087,752087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,1.329633,1.329633,60,88,69.33333,16.16581,261.3333,0,0,0,0,0,0,0,0,1,104,60,88,32,0,0,0,0,0,0,1,60,1,88,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,171,2,2,86,240,43,43,43,0,120,120,120,0,1906433,23391.81,57,91.79869,163,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,11695.91,11695.91,43,120,73.8,42.17464,1778.7,0,0,0,0,0,0,0,0,1,92.25,43,120,40,0,0,0,0,0,0,2,86,2,240,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,146,2,2,98,130,49,49,49,0,65,65,65,0,1561644,27397.26,48.66667,78.23256,139,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,13698.63,13698.63,49,65,55.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,69.25,49,65,64,0,0,0,0,0,0,2,98,2,130,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
1900,6000790,88,0,12056,0,137,137,137,0,0,0,0,0,2009.069,14.66474,68974.6,419571.9,2781320,1,6000790,68974.6,419571.9,2781320,1,0,0,0,0,0,0,0,0,0,1760,0,14.66474,0,137,137,137,0,0,0,0,0,0,0,0,0,0,0,138.5568,137,0,1760,0,0,0,0,0,0,88,12056,0,0,-1,-1,87,20,0,0,0,0,0,0,0,0,BENIGN
53,752388,4,2,196,154,49,49,49,0,77,77,77,0,465.1855,7.974609,150477.6,290229.9,665252,3,87132,29044,50300.49,87126,3,4,4,0,4,4,0,0,0,0,104,40,5.316406,2.658203,49,77,57,13.6626,186.6667,0,0,0,0,0,0,0,0,0,66.5,49,77,104,0,0,0,0,0,0,4,196,2,154,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
53,183908,2,2,104,438,52,52,52,0,219,219,219,0,2947.126,21.75001,61302.67,106173.3,183901,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,64,10.875,10.875,52,219,118.8,91.46967,8366.7,0,0,0,0,0,0,0,0,1,148.5,52,219,40,0,0,0,0,0,0,2,104,2,438,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,558,2,2,206,206,103,103,103,0,103,103,103,0,738351.3,7168.459,186,316.9653,552,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,3584.229,3584.229,103,103,103,0,0,0,0,0,0,0,0,0,0,1,128.75,103,103,40,0,0,0,0,0,0,2,206,2,206,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
7725,16,11,0,704,0,64,64,64,0,0,0,0,0,44000000,687500,1.6,1.577621,6,1,16,1.6,1.577621,6,1,0,0,0,0,0,0,0,0,0,352,0,687500,0,64,64,64,0,0,0,0,0,0,0,0,0,0,0,69.81818,64,0,352,0,0,0,0,0,0,11,704,0,0,-1,-1,10,32,0,0,0,0,0,0,0,0,BENIGN
53,547,2,2,252,252,126,126,126,0,126,126,126,0,921389.4,7312.614,182.3333,308.8824,539,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,3656.307,3656.307,126,126,126,0,0,0,0,0,0,0,0,0,0,1,157.5,126,126,40,0,0,0,0,0,0,2,252,2,252,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,897,2,2,94,196,47,47,47,0,98,98,98,0,323299.9,4459.309,299,475.0916,847,3,3,3,0,3,3,47,47,0,47,47,0,0,0,0,40,40,2229.654,2229.654,47,98,67.4,27.93385,780.3,0,0,0,0,0,0,0,0,1,84.25,47,98,40,0,0,0,0,0,0,2,94,2,196,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,180,2,2,80,212,40,40,40,0,106,106,106,0,1622222,22222.22,60,96.99485,172,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,11111.11,11111.11,40,106,66.4,36.14969,1306.8,0,0,0,0,0,0,0,0,1,83,40,106,40,0,0,0,0,0,0,2,80,2,212,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,230612,1,1,63,153,63,63,63,0,153,153,153,0,936.6382,8.672576,230612,0,230612,230612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.336288,4.336288,63,153,93,51.96152,2700,0,0,0,0,0,0,0,0,1,139.5,63,153,20,0,0,0,0,0,0,1,63,1,153,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,231037,2,2,94,370,47,47,47,0,185,185,185,0,2008.336,17.31324,77012.33,133384.1,231031,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,8.656622,8.656622,47,185,102.2,75.58571,5713.2,0,0,0,0,0,0,0,0,1,127.75,47,185,40,0,0,0,0,0,0,2,94,2,370,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,88215422,3203,4814,21207,9017024,328,0,6.62098,20.8715,4380,0,1873.084,702.693,102456.4,90.8798,11004.92,742308.7,66100000,0,22200000,6919.97,129461,5020040,0,88200000,18323.88,958181.8,66100000,1,0,0,0,0,73028,96292,36.30884,54.57096,0,4380,1127.243,1064.201,1132524,0,0,0,1,0,0,0,0,1,1127.383,6.62098,1873.084,73028,0,0,0,0,0,0,3203,21207,4814,9017024,8192,0,2803,20,8568853,12000000,17000000,108787,35500000,43200000,66100000,5020040,BENIGN
88,559,7,4,486,444,234,0,69.42857,112.4557,222,0,111,128.1718,1663685,19678,55.9,113.7594,370,1,559,93.16667,172.1039,440,1,425,141.6667,241.9118,421,1,0,0,0,0,164,104,12522.36,7155.635,0,234,77.5,111.2381,12373.91,0,0,0,1,0,0,0,0,0,84.54545,69.42857,111,164,0,0,0,0,0,0,7,486,4,444,8192,2053,5,20,0,0,0,0,0,0,0,0,BENIGN
88,793,9,4,658,3064,314,0,73.11111,136.5947,1532,0,766,884.5006,4693569,16393.44,66.08333,187.5432,659,1,793,99.125,229.9015,665,1,764,254.6667,435.904,758,1,0,0,0,0,204,104,11349.31,5044.136,0,1532,265.8571,547.8559,300146.1,0,0,0,1,0,0,0,0,0,286.3077,73.11111,766,204,0,0,0,0,0,0,9,658,4,3064,8192,2053,7,20,0,0,0,0,0,0,0,0,BENIGN
88,947,9,6,3094,3002,1532,0,343.7778,673.6635,1495,0,500.3333,770.4702,6437170,15839.49,67.64286,185.1555,707,0,947,118.375,285.8206,823,0,929,185.8,291.65,707,47,0,0,0,0,204,144,9503.696,6335.797,0,1532,381,675.3653,456118.3,0,0,0,1,0,0,0,0,0,406.4,343.7778,500.3333,204,0,0,0,0,0,0,9,3094,6,3002,8192,2053,7,20,0,0,0,0,0,0,0,0,BENIGN
389,8057,13,11,5772,958,1684,0,444,659.3372,210,0,87.09091,97.76447,835298.5,2978.776,350.3043,945.1247,3820,1,8057,671.4167,1285.487,3921,1,7990,799,1445.504,4095,3,0,0,0,0,284,244,1613.504,1365.272,0,1684,269.2,506.0785,256115.4,0,0,0,1,0,0,0,0,0,280.4167,444,87.09091,284,0,0,0,0,0,0,13,5772,11,958,8192,0,11,20,0,0,0,0,0,0,0,0,BENIGN
389,118018,25,19,5782,7092,1684,0,231.28,449.6641,2634,0,373.2632,672.3447,109085.1,372.8245,2744.605,12103.86,57795,2,118018,4917.417,16037.08,57945,3,4045,224.7222,329.2999,1057,2,0,0,0,0,524,404,211.8321,160.9924,0,2634,286.0889,549.606,302066.7,0,0,0,1,0,0,0,0,0,292.5909,231.28,373.2632,524,0,0,0,0,0,0,25,5782,19,7092,8192,2050,23,20,0,0,0,0,0,0,0,0,BENIGN
49184,2,1,1,6,6,6,6,6,0,6,6,6,0,6000000,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,500000,500000,6,6,6,0,0,1,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,0,253,0,20,0,0,0,0,0,0,0,0,BENIGN
59145,3,2,0,37,0,31,6,18.5,17.67767,0,0,0,0,12300000,666666.7,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.7,0,6,31,22.66667,14.43376,208.3333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,30016,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
389,125,2,2,414,326,207,207,207,0,163,163,163,0,5920000,32000,41.66667,66.1085,118,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,16000,16000,163,207,189.4,24.09979,580.8,0,0,0,0,0,0,0,0,1,236.75,207,163,40,0,0,0,0,0,0,2,414,2,326,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
389,125,2,2,414,326,207,207,207,0,163,163,163,0,5920000,32000,41.66667,66.97263,119,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,16000,16000,163,207,189.4,24.09979,580.8,0,0,0,0,0,0,0,0,1,236.75,207,163,64,0,0,0,0,0,0,2,414,2,326,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
59153,89,1,1,6,6,6,6,6,0,6,6,6,0,134831.5,22471.91,89,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,11235.96,11235.96,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,119,255,0,20,0,0,0,0,0,0,0,0,BENIGN
59149,20,1,1,6,6,6,6,6,0,6,6,6,0,600000,100000,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,50000,50000,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,286,256,0,20,0,0,0,0,0,0,0,0,BENIGN
88,35,1,4,6,24,6,6,6,0,6,6,6,0,857142.9,142857.1,8.75,15.5,32,1,0,0,0,0,0,3,1,0,1,1,0,0,0,0,20,80,28571.43,114285.7,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,256,0,0,20,0,0,0,0,0,0,0,0,BENIGN
88,48,1,4,6,24,6,6,6,0,6,6,6,0,625000,104166.7,12,22,45,1,0,0,0,0,0,3,1,0,1,1,0,0,0,0,20,80,20833.33,83333.33,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,256,0,0,20,0,0,0,0,0,0,0,0,BENIGN
88,49,1,4,6,24,6,6,6,0,6,6,6,0,612244.9,102040.8,12.25,22.5,46,1,0,0,0,0,0,48,16,25.98076,46,1,0,0,0,0,20,80,20408.16,81632.65,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,255,0,0,20,0,0,0,0,0,0,0,0,BENIGN
59150,69,1,1,6,6,6,6,6,0,6,6,6,0,173913,28985.51,69,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14492.75,14492.75,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,286,256,0,20,0,0,0,0,0,0,0,0,BENIGN
49184,13,3,0,18,0,6,6,6,0,0,0,0,0,1384615,230769.2,6.5,7.778175,12,1,13,6.5,7.778175,12,1,0,0,0,0,0,0,0,0,0,60,0,230769.2,0,6,6,6,0,0,1,0,0,0,1,0,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,0,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
389,27,1,3,6,18,6,6,6,0,6,6,6,0,888888.9,148148.1,9,13.85641,25,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,20,60,37037.04,111111.1,6,6,6,0,0,0,0,0,0,1,1,0,0,3,7.5,6,6,20,0,0,0,0,0,0,1,6,3,18,254,0,0,20,0,0,0,0,0,0,0,0,BENIGN
135,46,1,3,6,18,6,6,6,0,6,6,6,0,521739.1,86956.52,15.33333,22.27854,41,1,0,0,0,0,0,5,2.5,2.12132,4,1,0,0,0,0,20,60,21739.13,65217.39,6,6,6,0,0,0,0,0,0,1,1,0,0,3,7.5,6,6,20,0,0,0,0,0,0,1,6,3,18,253,2051,0,20,0,0,0,0,0,0,0,0,BENIGN
49666,22,1,3,6,18,6,6,6,0,6,6,6,0,1090909,181818.2,7.333333,10.96966,20,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,20,60,45454.55,136363.6,6,6,6,0,0,0,0,0,0,1,1,0,0,3,7.5,6,6,20,0,0,0,0,0,0,1,6,3,18,251,2048,0,20,0,0,0,0,0,0,0,0,BENIGN
49671,40,1,3,6,18,6,6,6,0,6,6,6,0,600000,100000,13.33333,21.36196,38,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,20,60,25000,75000,6,6,6,0,0,0,0,0,0,1,1,0,0,3,7.5,6,6,20,0,0,0,0,0,0,1,6,3,18,251,2047,0,20,0,0,0,0,0,0,0,0,BENIGN
49156,45,1,2,6,12,6,6,6,0,6,6,6,0,400000,66666.67,22.5,30.40559,44,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,20,40,22222.22,44444.44,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,2051,253,0,20,0,0,0,0,0,0,0,0,BENIGN
49182,52,1,1,6,6,6,6,6,0,6,6,6,0,230769.2,38461.54,52,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19230.77,19230.77,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,251,256,0,20,0,0,0,0,0,0,0,0,BENIGN
49157,91,1,2,6,12,6,6,6,0,6,6,6,0,197802.2,32967.03,45.5,4.949747,49,42,0,0,0,0,0,49,49,0,49,49,0,0,0,0,20,40,10989.01,21978.02,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,2048,251,0,20,0,0,0,0,0,0,0,0,BENIGN
49159,21,1,2,6,12,6,6,6,0,6,6,6,0,857142.9,142857.1,10.5,13.43503,20,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,20,40,47619.05,95238.1,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,2047,251,0,20,0,0,0,0,0,0,0,0,BENIGN
443,60684367,14,12,980,3434,590,0,70,161.0905,1615,2,286.1667,589.1467,72.73702,0.428446,2427375,4335135,10000000,85,60700000,4668028,5191188,10100000,181,60600000,5509170,5231476,10100000,223,0,0,0,0,292,244,0.230702,0.197745,0,1615,163.4815,415.3346,172502.8,0,0,0,1,0,0,0,0,0,169.7692,70,286.1667,292,0,0,0,0,0,0,14,980,12,3434,8192,31270,13,20,128372.5,110833.8,354611,83049,9985664,39205.13,10000000,9918646,BENIGN
80,1.16E+08,16,14,513,802,429,0,32.0625,105.8606,796,0,57.28571,212.6226,11.33708,0.258641,3999692,4883947,10000000,91,1.16E+08,7732738,4139360,10000000,138,1.10E+08,8488601,3761805,10000000,1164,0,0,0,0,332,424,0.137942,0.120699,0,796,42.41935,159.4172,25413.85,0,0,0,1,0,0,0,0,0,43.83333,32.0625,57.28571,332,0,0,0,0,0,0,16,513,14,802,8192,288,15,20,30777.27,23700.34,102236,23508,10000000,15003.56,10000000,9958434,BENIGN
53,23116,1,1,51,136,51,51,51,0,136,136,136,0,8089.635,86.52016,23116,0,23116,23116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,43.26008,43.26008,51,136,79.33333,49.07477,2408.333,0,0,0,0,0,0,0,0,1,119,51,136,32,0,0,0,0,0,0,1,51,1,136,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,46514,1,1,56,188,56,56,56,0,188,188,188,0,5245.732,42.99781,46514,0,46514,46514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21.4989,21.4989,56,188,100,76.21024,5808,0,0,0,0,0,0,0,0,1,150,56,188,20,0,0,0,0,0,0,1,56,1,188,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
7725,15,11,0,704,0,64,64,64,0,0,0,0,0,46900000,733333.3,1.5,1.581139,6,1,15,1.5,1.581139,6,1,0,0,0,0,0,0,0,0,0,220,0,733333.3,0,64,64,64,0,0,0,0,0,0,0,0,0,0,0,69.81818,64,0,220,0,0,0,0,0,0,11,704,0,0,-1,-1,10,20,0,0,0,0,0,0,0,0,BENIGN
53,185,2,2,80,272,40,40,40,0,136,136,136,0,1902703,21621.62,61.66667,101.6136,179,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,10810.81,10810.81,40,136,78.4,52.58137,2764.8,0,0,0,0,0,0,0,0,1,98,40,136,64,0,0,0,0,0,0,2,80,2,272,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,46991,2,2,90,354,45,45,45,0,177,177,177,0,9448.618,85.12268,15663.67,27125.07,46985,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,42.56134,42.56134,45,177,97.8,72.29938,5227.2,0,0,0,0,0,0,0,0,1,122.25,45,177,40,0,0,0,0,0,0,2,90,2,354,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,23502,2,2,80,250,40,40,40,0,125,125,125,0,14041.36,170.1983,7834,13561.96,23494,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,85.09914,85.09914,40,125,74,46.55642,2167.5,0,0,0,0,0,0,0,0,1,92.5,40,125,64,0,0,0,0,0,0,2,80,2,250,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,254094,8,7,1787,4835,885,0,223.375,320.4461,1460,0,690.7143,654.6607,26061.22,59.03327,18149.57,23767.25,56282,4,254094,36299.14,24990.72,56587,4,206975,34495.83,26651.94,56650,196,0,0,0,0,172,152,31.48441,27.54886,0,1460,413.875,534.6886,285891.9,0,0,0,1,0,0,0,0,0,441.4667,223.375,690.7143,172,0,0,0,0,0,0,8,1787,7,4835,8192,256,7,20,0,0,0,0,0,0,0,0,BENIGN
465,289,3,0,49,0,37,6,16.33333,17.89786,0,0,0,0,169550.2,10380.62,144.5,136.4716,241,48,289,144.5,136.4716,241,48,0,0,0,0,0,0,0,0,0,60,0,10380.62,0,6,37,13.75,15.5,240.25,0,0,0,0,1,0,0,0,0,18.33333,16.33333,0,60,0,0,0,0,0,0,3,49,0,0,255,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
443,311490,11,11,2823,10739,1460,0,256.6364,446.2231,1460,0,976.2727,638.9803,43539.12,70.62827,14832.86,21683.36,54423,6,311490,31149,26906.73,57807,32,262138,26213.8,25588.12,57015,48,0,0,0,0,232,232,35.31414,35.31414,0,1460,589.6522,649.6826,422087.4,0,0,0,1,0,0,0,0,1,616.4545,256.6364,976.2727,232,0,0,0,0,0,0,11,2823,11,10739,8192,256,10,20,0,0,0,0,0,0,0,0,BENIGN
443,304666,11,9,7153,5407,2920,0,650.2727,1007.306,1541,0,600.7778,713.7116,41225.47,65.64566,16035.05,22392.92,53193,27,304666,30466.6,25969.37,54244,50,257078,32134.75,25058.32,57636,208,0,0,0,0,232,192,36.10511,29.54055,0,2920,598.0952,854.6768,730472.5,0,0,0,1,0,0,0,0,0,628,650.2727,600.7778,232,0,0,0,0,0,0,11,7153,9,5407,8192,256,10,20,0,0,0,0,0,0,0,0,BENIGN
49189,63,1,1,6,6,6,6,6,0,6,6,6,0,190476.2,31746.03,63,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15873.02,15873.02,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,256,256,0,20,0,0,0,0,0,0,0,0,BENIGN
49190,41,1,1,6,6,6,6,6,0,6,6,6,0,292682.9,48780.49,41,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,24390.24,24390.24,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,256,252,0,20,0,0,0,0,0,0,0,0,BENIGN
53,318068,1,1,57,233,57,57,57,0,233,233,233,0,911.7547,6.287964,318068,0,318068,318068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.143982,3.143982,57,233,115.6667,101.6136,10325.33,0,0,0,0,0,0,0,0,1,173.5,57,233,20,0,0,0,0,0,0,1,57,1,233,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,318608,2,2,92,444,46,46,46,0,222,222,222,0,1682.318,12.55461,106202.7,183942.4,318601,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,6.277306,6.277306,46,222,116.4,96.39917,9292.8,0,0,0,0,0,0,0,0,1,145.5,46,222,40,0,0,0,0,0,0,2,92,2,444,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
1900,6027484,88,0,11704,0,133,133,133,0,0,0,0,0,1941.772,14.59979,69281.43,421621.1,2796458,1,6027484,69281.43,421621.1,2796458,1,0,0,0,0,0,0,0,0,0,1760,0,14.59979,0,133,133,133,0,0,0,0,0,0,0,0,0,0,0,134.5114,133,0,1760,0,0,0,0,0,0,88,11704,0,0,-1,-1,87,20,0,0,0,0,0,0,0,0,BENIGN
49191,63,1,1,6,6,6,6,6,0,6,6,6,0,190476.2,31746.03,63,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15873.02,15873.02,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,256,256,0,20,0,0,0,0,0,0,0,0,BENIGN
49666,42,1,3,6,18,6,6,6,0,6,6,6,0,571428.6,95238.1,14,20.80865,38,1,0,0,0,0,0,4,2,1.414214,3,1,0,0,0,0,20,60,23809.52,71428.57,6,6,6,0,0,0,0,0,0,1,1,0,0,3,7.5,6,6,20,0,0,0,0,0,0,1,6,3,18,253,2051,0,20,0,0,0,0,0,0,0,0,BENIGN
80,99786673,29,32,1795,52708,291,0,61.89655,112.6662,3226,0,1647.125,808.1088,546.1952,0.611304,1663111,11300000,87400000,6,99800000,3563810,16500000,87400000,21,12300000,395548.4,1105555,5092642,47,0,0,0,0,592,652,0.29062,0.320684,0,3226,879.0806,988.5815,977293.4,0,0,0,1,0,0,0,0,1,893.4918,61.89655,1647.125,592,0,0,0,0,0,0,29,1795,32,52708,8192,1114,28,20,94506,0,94506,94506,5004365,0,5004365,5004365,BENIGN
49162,18,1,2,6,12,6,6,6,0,6,6,6,0,1000000,166666.7,9,11.31371,17,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,20,40,55555.56,111111.1,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,2051,253,0,20,0,0,0,0,0,0,0,0,BENIGN
135,57,1,3,6,18,6,6,6,0,6,6,6,0,421052.6,70175.44,19,29.46184,53,1,0,0,0,0,0,4,2,1.414214,3,1,0,0,0,0,20,60,17543.86,52631.58,6,6,6,0,0,0,0,0,0,1,1,0,0,3,7.5,6,6,20,0,0,0,0,0,0,1,6,3,18,253,2051,0,20,0,0,0,0,0,0,0,0,BENIGN
49671,39,1,3,6,18,6,6,6,0,6,6,6,0,615384.6,102564.1,13,19.07878,35,1,0,0,0,0,0,4,2,1.414214,3,1,0,0,0,0,20,60,25641.03,76923.08,6,6,6,0,0,0,0,0,0,1,1,0,0,3,7.5,6,6,20,0,0,0,0,0,0,1,6,3,18,251,2053,0,20,0,0,0,0,0,0,0,0,BENIGN
49157,69,1,2,6,12,6,6,6,0,6,6,6,0,260869.6,43478.26,34.5,19.09188,48,21,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,40,14492.75,28985.51,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,2051,253,0,20,0,0,0,0,0,0,0,0,BENIGN
49158,63,1,2,6,12,6,6,6,0,6,6,6,0,285714.3,47619.05,31.5,23.33452,48,15,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,40,15873.02,31746.03,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,2053,251,0,20,0,0,0,0,0,0,0,0,BENIGN
88,2625,9,6,3186,3184,1593,0,354,702.447,1592,0,530.6667,822.1053,2426667,5714.286,187.5,427.973,1471,2,2625,328.125,566.7737,1471,2,1064,212.8,353.9501,833,2,0,0,0,0,304,208,3428.571,2285.714,0,1593,398.125,712.1877,507211.3,0,0,0,1,0,0,0,0,0,424.6667,354,530.6667,304,0,0,0,0,0,0,9,3186,6,3184,29200,260,2,32,0,0,0,0,0,0,0,0,BENIGN
